"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
5,0.300222386953299,2.94289405830317,5
66,0.413687436159346,949.275555931398,66
63,0.411585365853659,826.965396920735,63
47,0.382797731568998,1008.16169646391,47
63,0.400593471810089,843.847716393892,63
46,0.365853658536585,403.897818699172,46
57,0.409504550050556,646.162630582651,57
29,0.347043701799486,717.613526221698,29
21,0.346746575342466,644.975036799139,21
58,0.409919028340081,563.65365790082,58
60,0.398230088495575,959.246260708213,60
8,0.333059210526316,200.795023252313,8
12,0.331152902698283,55.4824989212031,12
11,0.314197051978278,182.921643353125,11
17,0.380997177798683,389.457450121619,17
56,0.414959016393443,1554.50729823204,56
45,0.404191616766467,1295.29480020401,45
46,0.402184707050645,2073.08495383633,46
61,0.424083769633508,780.82589470397,61
47,0.392441860465116,288.213769978585,47
45,0.401387512388503,376.418358907935,45
88,0.475352112676056,1960.57254835153,88
82,0.460227272727273,1775.31262508523,82
72,0.452513966480447,998.196217758555,72
62,0.441657579062159,1079.24550049562,62
28,0.379213483146067,202.622460502419,28
11,0.340336134453782,20.876154244201,11
36,0.374306839186691,276.768962692681,36
35,0.371900826446281,143.972754229836,35
68,0.428571428571429,944.28536000544,68
68,0.452513966480447,876.622151689,68
81,0.470383275261324,1545.53167716863,81
13,0.334434351775392,276.292317112888,13
30,0.378858746492049,2649.95310507864,30
10,0.328733766233766,302.367049896469,10
7,0.307750759878419,968.427839646412,7
10,0.321939586645469,109.144594468215,10
12,0.346153846153846,266.90581833925,12
11,0.318646734854445,154.204073416285,11
8,0.303370786516854,55.3906108943953,8
68,0.423197492163009,1455.09643894208,68
22,0.37569573283859,168.719689997334,22
49,0.413687436159346,753.927641176566,49
3,0.290114613180516,7.2966968888828,3
20,0.353711790393013,245.935955867715,20
6,0.331695331695332,417.815690863964,6
15,0.354330708661417,79.1875400345937,15
5,0.313467492260062,70.0392781973528,5
30,0.382075471698113,522.773355854259,30
37,0.398622047244095,522.279024702461,37
17,0.365853658536585,90.2163735004178,17
41,0.400593471810089,678.135926309537,41
33,0.390926640926641,704.98028574047,33
1,0.259282970550576,0,1
55,0.429480381760339,1422.5867508358,55
34,0.3955078125,1408.6459550873,34
49,0.413687436159346,563.111619586007,49
51,0.414110429447853,334.888283978443,51
27,0.379568884723524,232.787360025157,27
27,0.390926640926641,103.338607064602,27
22,0.380281690140845,490.044380026157,22
54,0.420124481327801,1035.71128023058,54
23,0.38755980861244,93.6021984829806,23
3,0.304282494365139,13.2466674371383,3
37,0.403386454183267,272.363387604399,37
35,0.400593471810089,679.955672441552,35
65,0.42766631467793,656.750234818571,65
64,0.45,1214.84742130436,64
79,0.462328767123288,2197.80755767075,79
72,0.459183673469388,2017.0293486312,72
54,0.434549356223176,953.603731830352,54
61,0.442139737991266,881.746680327534,61
74,0.461801596351197,2216.39772831609,74
54,0.437365010799136,973.558212193008,54
66,0.431309904153355,1054.06078606413,66
9,0.334710743801653,112.248913072503,9
17,0.343220338983051,103.072439427269,17
82,0.444078947368421,1717.0338082294,82
23,0.367847411444142,236.362185496987,23
40,0.411585365853659,631.870136118743,40
30,0.406626506024096,432.25171267974,30
57,0.419254658385093,455.693432274813,57
2,0.299113737075332,5.13419149781591,2
74,0.438311688311688,1544.42346192937,74
27,0.387189292543021,137.524269211045,27
18,0.379213483146067,179.888307073671,18
20,0.383886255924171,356.58258649745,20
25,0.382075471698113,368.140445434908,25
21,0.370539798719122,158.813397386472,21
23,0.389048991354467,709.272605417111,23
61,0.434549356223176,788.298084802697,61
80,0.463917525773196,1745.64310291552,80
43,0.407444668008048,390.523894814734,43
5,0.314685314685315,14.9538120120753,5
8,0.335542667771334,56.0500247888744,8
17,0.372242647058824,190.920258719896,17
14,0.36096256684492,362.180938561591,14
6,0.322195704057279,145.695143641401,6
18,0.363554757630162,402.709003721375,18
11,0.323224261771748,187.245524020292,11
17,0.36128456735058,594.645363387378,17
8,0.303370786516854,108.217215139855,8
13,0.333607907742998,115.874138521442,13
3,0.279696132596685,4.94081062327956,3
2,0.27236045729657,0.300251925897524,2
7,0.314685314685315,20.6706217398469,7
39,0.384615384615385,1562.51220971316,39
40,0.390549662487946,876.233588458996,40
13,0.340336134453782,324.543376644046,13
6,0.306122448979592,24.8662675769525,6
3,0.308453922315308,0.300251925897524,3
14,0.332512315270936,138.986274912912,14
8,0.326612903225806,85.2695560947001,8
54,0.400593471810089,587.774287939731,54
51,0.399014778325123,864.418992155369,51
6,0.294117647058824,7.4318758763737,6
53,0.388675623800384,730.532891881181,53
47,0.400990099009901,565.763397401776,47
8,0.336658354114713,130.492523589631,8
8,0.3149300155521,248.366232314564,8
15,0.357458075904678,15.1724395837458,15
21,0.36322869955157,794.060026866357,21
7,0.292630057803468,147.301260345155,7
11,0.318897637795276,172.845945970472,11
3,0.274762550881954,6.91750547735568,3
34,0.372242647058824,700.653290048055,34
7,0.306818181818182,222.553726497191,7
13,0.333333333333333,345.536828437357,13
14,0.326086956521739,180.853119378855,14
24,0.366847826086957,837.552668122268,24
50,0.393203883495146,2168.08876022945,50
11,0.316653635652854,107.317716727055,11
9,0.314685314685315,200.402187800133,9
17,0.3149300155521,492.829553479724,17
15,0.319148936170213,468.861780716083,15
39,0.38534728829686,291.611891003287,39
6,0.301788375558867,11.6358636538953,6
24,0.375347544022243,831.500323010991,24
46,0.382436260623229,1802.92769270827,46
31,0.380639097744361,89.598330123744,31
20,0.372585096596136,86.5518795047974,20
6,0.283216783216783,723.98241336998,6
19,0.34468085106383,905.129129667464,19
12,0.347938144329897,17.6399232389957,12
14,0.341772151898734,85.0880761548615,14
4,0.296486090775988,24.3563221850621,4
14,0.333059210526316,258.431930472129,14
32,0.36,1444.75611236473,32
15,0.358407079646018,456.115086145363,15
1,0.27072192513369,0,1
1,0.27072192513369,0,1
14,0.355575065847234,650.559850195972,14
4,0.276073619631902,7.42073113618861,4
16,0.334158415841584,259.328522054761,16
13,0.305660377358491,131.198186692157,13
5,0.298013245033113,128.005081819605,5
8,0.294759825327511,76.6872861747274,8
16,0.319148936170213,211.781075879198,16
7,0.300222386953299,130.247611949281,7
12,0.360320284697509,945.197731299642,12
3,0.280665280665281,1.11030368263399,3
4,0.290322580645161,4.31503829114796,4
3,0.248466257668712,24.0609974133651,3
3,0.294331395348837,10.3713351011012,3
4,0.298013245033113,24.587553990664,4
13,0.356828193832599,459.925385313134,13
17,0.364864864864865,439.376741886567,17
2,0.247252747252747,51.4412944076415,2
3,0.284011220196353,10.8463574808641,3
7,0.318646734854445,128.201328633916,7
17,0.347043701799486,155.558470134737,17
6,0.284011220196353,48.2047754899065,6
3,0.260785576303928,2.93122007610715,3
3,0.27569775357386,2.50896848211875,3
3,0.333882934872218,0.0361425771009241,3
3,0.293053545586107,151.658056889461,3
13,0.351867940920938,840.341793233159,13
1,0.282623866015352,0,1
2,0.289492494639028,1.23351827156253,2
4,0.340909090909091,1.44135270628625,4
1,0.277207392197125,0,1
1,0.257469802924348,0,1
14,0.371559633027523,9.22787775259334,14
3,0.301788375558867,5.61821617502344,3
12,0.333333333333333,203.459008685449,12
5,0.309396485867074,1.36171099735268,5
1,0.23546511627907,0,1
3,0.261627906976744,535.558581620833,3
7,0.313953488372093,276.879418789464,7
6,0.293053545586107,23.4427691699395,6
2,0.266798418972332,26.7321961115711,2
5,0.310344827586207,20.0545703161558,5
4,0.282426778242678,32.7695812245317,4
7,0.3464499572284,71.0423114285671,7
1,0.225501113585746,0,1
2,0.288667141838917,2.29296299265089,2
5,0.300668151447661,18.9638945912014,5
3,0.283414975507348,282.801196133423,3
5,0.298232695139912,35.8520235889821,5
2,0.298232695139912,1.9890093164582,2
3,0.31129900076864,7.58900037788745,3
12,0.378504672897196,14.8099911009843,12
1,0.254396984924623,0,1
2,0.240356083086053,13.1897357940846,2
1,0.235602094240838,0,1
1,0.262987012987013,0,1
1,0.217624932831811,0,1
1,0.198529411764706,0,1
1,0.249230769230769,0,1
17,0.355887521968366,155.597021763117,17
10,0.357458075904678,8.29948461794146,10
14,0.36,9.48104069890933,14
8,0.290322580645161,93.0669960207834,8
5,0.341196293176074,2.18546338251725,5
12,0.3375,212.330978581487,12
9,0.349740932642487,413.28591961118,9
27,0.393586005830904,410.528348033259,27
45,0.420560747663551,734.63377751017,45
40,0.414959016393443,588.736032877124,40
14,0.346746575342466,356.030008727346,14
15,0.352480417754569,511.131155060865,15
47,0.42766631467793,416.871177391533,47
1,0.23546511627907,0,1
23,0.383159886471145,302.826472600326,23
7,0.350043215211755,17.0524514362389,7
14,0.354951796669588,67.1376309735063,14
19,0.378504672897196,368.802683562699,19
7,0.302690582959641,142.883579537119,7
10,0.356828193832599,150.973287643517,10
8,0.3369384359401,155.077188706517,8
13,0.350346020761246,94.3018294693438,13
20,0.375,182.811802362279,20
38,0.417525773195876,342.547647439796,38
5,0.309869931140015,224.40345312873,5
3,0.275135869565217,35.3064558827763,3
28,0.401387512388503,104.075538147252,28
22,0.371559633027523,66.6217239216929,22
16,0.375,305.117324718603,16
18,0.370879120879121,1148.42894787084,18
4,0.298672566371681,30.2367770091345,4
15,0.347043701799486,527.553136414564,15
17,0.363881401617251,745.892599261486,17
26,0.377446411929171,607.328327737242,26
8,0.317896389324961,366.68577217897,8
16,0.366847826086957,241.425869095039,16
27,0.384250474383302,382.92414176701,27
38,0.404595404595405,934.692098623798,38
2,0.277207392197125,13.6187432148497,2
10,0.330342577487765,143.323085010307,10
11,0.298672566371681,650.51751787875,11
3,0.308689024390244,0.76664008149806,3
19,0.387189292543021,148.651304047555,19
8,0.307283763277693,113.419579854697,8
17,0.362578334825425,763.725114399392,17
6,0.295836376917458,41.9099736593429,6
32,0.406218655967904,314.094229517457,32
21,0.393586005830904,971.919162881204,21
44,0.415811088295688,459.682805985882,44
37,0.407035175879397,481.752333221243,37
38,0.414110429447853,365.098918823468,38
25,0.396669931439765,519.433731275775,25
26,0.383159886471145,758.565198501001,26
10,0.3464499572284,440.787515885697,10
31,0.399802566633761,171.943348713507,31
43,0.422755741127349,698.18845643002,43
12,0.346153846153846,443.0396487605,12
7,0.329804560260586,79.572062031695,7
18,0.356200527704486,283.608095834272,18
5,0.307750759878419,411.934151526718,5
1,0.207479508196721,0,1
29,0.395121951219512,330.047440391435,29
13,0.359361135758651,310.412703423091,13
1,0.273095077545516,0,1
11,0.330073349633252,278.572215906441,11
8,0.358724534986714,572.858485287905,8
42,0.420997920997921,436.734182422062,42
18,0.362903225806452,678.95958110126,18
14,0.352787456445993,626.310646565129,14
15,0.356828193832599,330.521511206661,15
7,0.322966507177034,211.637949555733,7
7,0.328200972447326,143.076126925454,7
5,0.292841648590022,99.1213601702553,5
7,0.327935222672065,37.4593670817697,7
28,0.389048991354467,231.395629005906,28
16,0.334434351775392,361.838968825675,16
15,0.351867940920938,609.922155137608,15
9,0.342929720575783,131.242826687937,9
7,0.330073349633252,103.064344174943,7
11,0.356200527704486,298.47152594335,11
35,0.394352482960078,212.607787194291,35
10,0.290948275862069,545.880915467185,10
4,0.307750759878419,22.658815559631,4
41,0.419254658385093,502.824887525219,41
9,0.32953620829943,154.7312128081,9
12,0.348237317282889,461.567386510868,12
4,0.304969879518072,78.5491484902502,4
4,0.254237288135593,48.3408741724799,4
15,0.343220338983051,735.532697794064,15
7,0.330342577487765,106.452221891759,7
23,0.375,192.662090182076,23
20,0.378151260504202,53.9685977911885,20
10,0.36986301369863,208.104973415641,10
9,0.360320284697509,122.734648388888,9
5,0.293904208998549,22.5401530750527,5
11,0.341196293176074,236.944431373814,11
2,0.228297632468997,6.40471534528418,2
7,0.333607907742998,133.33571275888,7
23,0.383886255924171,150.074543220304,23
25,0.382075471698113,173.399964321023,25
34,0.40785498489426,391.283646749957,34
42,0.422755741127349,407.028498416493,42
7,0.301788375558867,41.7865779455744,7
36,0.409919028340081,1505.34881883397,36
7,0.339765100671141,174.921096546706,7
12,0.332239540607055,261.034805770822,12
38,0.417095777548919,252.349573468937,38
22,0.391304347826087,175.012945192669,22
20,0.383522727272727,520.648842744066,20
31,0.400990099009901,121.702402840537,31
47,0.421436004162331,566.178552904156,47
39,0.409504550050556,721.486392179023,39
29,0.407035175879397,105.548704323654,29
37,0.419254658385093,260.233768764912,37
8,0.310344827586207,120.07060788826,8
3,0.30156366344006,1.12747884912605,3
7,0.272727272727273,27.7862881797853,7
16,0.323482428115016,466.002097901409,16
2,0.265052356020942,29.7907892135056,2
35,0.407444668008048,133.617074209778,35
26,0.38755980861244,443.785212285462,26
20,0.366515837104072,873.413452660654,20
49,0.424973767051417,698.694224059377,49
39,0.402985074626866,983.908349770547,39
31,0.409090909090909,379.270094218541,31
14,0.317896389324961,233.195637181831,14
15,0.356828193832599,660.878469467011,15
35,0.406218655967904,737.680947613426,35
34,0.402184707050645,228.852438015616,34
32,0.388675623800384,355.846899569154,32
37,0.409919028340081,193.382243669702,37
12,0.338628762541806,224.853059419721,12
38,0.407035175879397,246.398770647805,38
22,0.374306839186691,80.8877146263119,22
41,0.419689119170984,260.655487279274,41
28,0.400990099009901,99.8658550880771,28
47,0.423197492163009,442.000853816741,47
18,0.389797882579403,254.913137224935,18
16,0.340909090909091,677.357281388038,16
6,0.294117647058824,363.143679940301,6
40,0.415384615384615,391.133517426583,40
29,0.404191616766467,401.668782847928,29
33,0.406218655967904,124.70546879863,33
38,0.410750507099391,362.125675372027,38
26,0.384615384615385,309.624027372714,26
2,0.27,1.50450344083161,2
5,0.307984790874525,456.550622001604,5
38,0.412423625254582,309.199261416101,38
24,0.384250474383302,85.2700415624792,24
19,0.374653098982424,504.112313187705,19
29,0.379924953095685,612.145000030827,29
41,0.414110429447853,296.235250894002,41
44,0.418821096173733,409.456731645135,44
29,0.391682785299807,290.081862261674,29
21,0.368516833484986,118.126377927164,21
26,0.400593471810089,699.518998272809,26
41,0.418388429752066,403.348393845367,41
11,0.323224261771748,140.054500612879,11
24,0.365853658536585,508.40843813916,24
28,0.373271889400922,754.404161280614,28
1,0.22082878953108,0,1
20,0.386819484240688,205.033568658091,20
4,0.309396485867074,18.3854064412398,4
3,0.29692082111437,31.3525679061679,3
19,0.371900826446281,464.191863523274,19
13,0.341483979763912,269.242754367656,13
23,0.3515625,1255.79272858667,23
26,0.380281690140845,428.612056468093,26
25,0.380997177798683,162.296864696808,25
24,0.37292817679558,732.918775820049,24
10,0.317149569303054,132.170444114722,10
4,0.284609978917779,65.4157462433352,4
3,0.281445448227936,38.4686883379208,3
42,0.413687436159346,354.63752231087,42
4,0.292841648590022,83.6725714015874,4
18,0.368516833484986,125.625125286323,18
33,0.396281800391389,249.769012464185,33
24,0.386081982840801,905.544701597868,24
25,0.377446411929171,676.141806939089,25
4,0.291997116077866,15.0780275793258,4
21,0.386819484240688,207.253486696009,21
14,0.356514084507042,609.327891135694,14
7,0.335264900662252,144.970909940771,7
29,0.394352482960078,168.390910172902,29
17,0.368852459016393,1374.66124813994,17
5,0.277968428277282,691.782230069406,5
18,0.367847411444142,106.473142629792,18
12,0.351257588898526,133.878714887012,12
3,0.247555012224939,418.21836988915,3
34,0.402985074626866,165.164275788508,34
30,0.393586005830904,245.77703503151,30
44,0.423197492163009,428.151809590085,44
22,0.379924953095685,136.334717118295,22
44,0.425867507886435,358.779962074523,44
43,0.422755741127349,377.664946797445,43
26,0.378151260504202,294.878037770372,26
2,0.30359820089955,2.44899834484702,2
